第0次训练后，新的数据集测试
误差范围：1.3274309635162354
胜 | 实际值：2.0 | 预测值（含误差范围）：2.1192339658737183
负 | 实际值：-3.0 | 预测值（含误差范围）：0.30578935146331787
负 | 实际值：1.0 | 预测值（含误差范围）：2.4073225259780884
负 | 实际值：-1.0 | 预测值（含误差范围）：1.8645073771476746
负 | 实际值：1.0 | 预测值（含误差范围）：3.9058752059936523
负 | 实际值：0.0 | 预测值（含误差范围）：1.2517878487706184
负 | 实际值：-1.0 | 预测值（含误差范围）：2.2876346707344055
负 | 实际值：1.0 | 预测值（含误差范围）：4.051069021224976
胜 | 实际值：1.0 | 预测值（含误差范围）：1.9225732684135437
负 | 实际值：-2.0 | 预测值（含误差范围）：0.5218731760978699
胜 | 实际值：3.0 | 预测值（含误差范围）：2.887983202934265
负 | 实际值：-4.0 | 预测值（含误差范围）：-0.11019480228424072
负 | 实际值：0.0 | 预测值（含误差范围）：2.887626886367798
胜 | 实际值：4.0 | 预测值（含误差范围）：3.6082231998443604
胜 | 实际值：-2.0 | 预测值（含误差范围）：-1.3291587829589844
负 | 实际值：-2.0 | 预测值（含误差范围）：1.3021574523299932
胜 | 实际值：3.0 | 预测值（含误差范围）：3.54109263420105
负 | 实际值：-3.0 | 预测值（含误差范围）：-0.8210370540618896
负 | 实际值：1.0 | 预测值（含误差范围）：3.266434907913208
负 | 实际值：-1.0 | 预测值（含误差范围）：2.6458816528320312
第1次训练后，新的数据集测试
误差范围：1.782292127609253
胜 | 实际值：4.0 | 预测值（含误差范围）：3.1144731044769287
负 | 实际值：-1.0 | 预测值（含误差范围）：-2.5109221935272217
胜 | 实际值：0.0 | 预测值（含误差范围）：-0.47218823432922363
胜 | 实际值：0.0 | 预测值（含误差范围）：-0.16516578197479248
负 | 实际值：-2.0 | 预测值（含误差范围）：1.5454093217849731
负 | 实际值：0.0 | 预测值（含误差范围）：4.313132047653198
负 | 实际值：-1.0 | 预测值（含误差范围）：4.558733940124512
负 | 实际值：0.0 | 预测值（含误差范围）：4.296277284622192
负 | 实际值：2.0 | 预测值（含误差范围）：4.951613903045654
负 | 实际值：-1.0 | 预测值（含误差范围）：0.9814490079879761
负 | 实际值：-1.0 | 预测值（含误差范围）：1.1438466310501099
负 | 实际值：2.0 | 预测值（含误差范围）：3.371873617172241
负 | 实际值：2.0 | 预测值（含误差范围）：0.8772911429405212
胜 | 实际值：-1.0 | 预测值（含误差范围）：-1.612839937210083
胜 | 实际值：-1.0 | 预测值（含误差范围）：-0.6066339015960693
胜 | 实际值：2.0 | 预测值（含误差范围）：1.0036640167236328
负 | 实际值：-3.0 | 预测值（含误差范围）：-0.15729284286499023
胜 | 实际值：1.0 | 预测值（含误差范围）：1.6844481006264687
负 | 实际值：-2.0 | 预测值（含误差范围）：0.9130492210388184
负 | 实际值：2.0 | 预测值（含误差范围）：3.7809581756591797
第2次训练后，新的数据集测试
误差范围：1.8822433948516846
负 | 实际值：-1.0 | 预测值（含误差范围）：5.527382135391235
负 | 实际值：1.0 | 预测值（含误差范围）：4.4151611328125
负 | 实际值：1.0 | 预测值（含误差范围）：3.8792457580566406
负 | 实际值：-2.0 | 预测值（含误差范围）：1.193942904472351
负 | 实际值：4.0 | 预测值（含误差范围）：1.3480507731437683
负 | 实际值：-4.0 | 预测值（含误差范围）：0.9057247638702393
胜 | 实际值：3.0 | 预测值（含误差范围）：2.843904733657837
胜 | 实际值：1.0 | 预测值（含误差范围）：0.9114974141120911
负 | 实际值：-2.0 | 预测值（含误差范围）：0.5576457977294922
负 | 实际值：0.0 | 预测值（含误差范围）：2.932361364364624
负 | 实际值：1.0 | 预测值（含误差范围）：2.474025785923004
负 | 实际值：-2.0 | 预测值（含误差范围）：0.43346405029296875
负 | 实际值：-1.0 | 预测值（含误差范围）：1.798498049378395
胜 | 实际值：2.0 | 预测值（含误差范围）：2.7415104508399963
胜 | 实际值：1.0 | 预测值（含误差范围）：1.6724098771810532
负 | 实际值：-1.0 | 预测值（含误差范围）：0.7363572120666504
胜 | 实际值：2.0 | 预测值（含误差范围）：2.253336876630783
负 | 实际值：-3.0 | 预测值（含误差范围）：1.7405417710542679
负 | 实际值：-1.0 | 预测值（含误差范围）：0.7426583766937256
胜 | 实际值：3.0 | 预测值（含误差范围）：2.8008298873901367
胜 | 实际值：1.0 | 预测值（含误差范围）：0.8509416580200195
负 | 实际值：-2.0 | 预测值（含误差范围）：0.7745387554168701
胜 | 实际值：1.0 | 预测值（含误差范围）：1.0785039067268372
胜 | 实际值：1.0 | 预测值（含误差范围）：0.6605592966079712
负 | 实际值：-1.0 | 预测值（含误差范围）：0.7619414329528809
负 | 实际值：-1.0 | 预测值（含误差范围）：1.5758541524410248
负 | 实际值：-2.0 | 预测值（含误差范围）：1.2663350701332092
负 | 实际值：4.0 | 预测值（含误差范围）：2.177309036254883
胜 | 实际值：0.0 | 预测值（含误差范围）：0.8606506586074829
负 | 实际值：-2.0 | 预测值（含误差范围）：0.8194056749343872
负 | 实际值：-2.0 | 预测值（含误差范围）：1.6596689969301224
负 | 实际值：3.0 | 预测值（含误差范围）：1.5296566486358643
负 | 实际值：-3.0 | 预测值（含误差范围）：0.636650562286377
负 | 实际值：1.0 | 预测值（含误差范围）：3.6017487049102783
负 | 实际值：0.0 | 预测值（含误差范围）：3.9518964290618896
负 | 实际值：1.0 | 预测值（含误差范围）：4.572284936904907
负 | 实际值：-1.0 | 预测值（含误差范围）：2.482333242893219
负 | 实际值：-1.0 | 预测值（含误差范围）：1.818723350763321
负 | 实际值：0.0 | 预测值（含误差范围）：4.38123893737793
胜 | 实际值：2.0 | 预测值（含误差范围）：2.192561686038971
负 | 实际值：1.0 | 预测值（含误差范围）：7.210924863815308
负 | 实际值：-3.0 | 预测值（含误差范围）：4.064229488372803
负 | 实际值：0.0 | 预测值（含误差范围）：5.630938291549683
负 | 实际值：1.0 | 预测值（含误差范围）：6.9543235301971436
负 | 实际值：-1.0 | 预测值（含误差范围）：4.105043888092041
负 | 实际值：3.0 | 预测值（含误差范围）：5.152233362197876
第4次训练后，新的数据集测试
误差范围：1.576661467552185
胜 | 实际值：1.0 | 预测值（含误差范围）：1.0831359326839447
负 | 实际值：-2.0 | 预测值（含误差范围）：0.6362008452415466
胜 | 实际值：2.0 | 预测值（含误差范围）：1.797186627984047
负 | 实际值：-3.0 | 预测值（含误差范围）：1.8173074275255203
负 | 实际值：3.0 | 预测值（含误差范围）：0.5199786424636841
负 | 实际值：0.0 | 预测值（含误差范围）：1.1966454982757568
负 | 实际值：-3.0 | 预测值（含误差范围）：0.3940720558166504
负 | 实际值：2.0 | 预测值（含误差范围）：0.7963857054710388
负 | 实际值：2.0 | 预测值（含误差范围）：0.5195097923278809
负 | 实际值：-3.0 | 预测值（含误差范围）：0.3260457515716553
负 | 实际值：0.0 | 预测值（含误差范围）：1.039929747581482
负 | 实际值：3.0 | 预测值（含误差范围）：1.3716033846139908
负 | 实际值：-1.0 | 预测值（含误差范围）：0.14060437679290771
负 | 实际值：-1.0 | 预测值（含误差范围）：0.42384326457977295
胜 | 实际值：1.0 | 预测值（含误差范围）：1.5531117711216211
负 | 实际值：-1.0 | 预测值（含误差范围）：0.6259801983833313
负 | 实际值：-2.0 | 预测值（含误差范围）：2.0969265699386597
负 | 实际值：4.0 | 预测值（含误差范围）：5.204540371894836
负 | 实际值：-2.0 | 预测值（含误差范围）：-0.668453574180603
负 | 实际值：-1.0 | 预测值（含误差范围）：1.9534961581230164
负 | 实际值：2.0 | 预测值（含误差范围）：3.358496069908142
负 | 实际值：-2.0 | 预测值（含误差范围）：1.3392775356769562
负 | 实际值：2.0 | 预测值（含误差范围）：3.6663349866867065
负 | 实际值：-2.0 | 预测值（含误差范围）：1.1277736723423004
负 | 实际值：-1.0 | 预测值（含误差范围）：3.622513175010681
负 | 实际值：2.0 | 预测值（含误差范围）：6.608590483665466
